Species	Latitude	Longitude
"Quercus alba"	36.14299068	-78.9332929
"Quercus alba"	35.64093695	-78.74464874
"Quercus alba"	36.37993582	-80.11252077
"Quercus alba"	36.0522351	-81.03770287
"Quercus alba"	36.34168607	-80.46920114
"Quercus alba"	36.14251249	-78.94101364
"Quercus alba"	36.20320961	-78.88857553
"Quercus alba"	36.38861202	-81.05727995
"Quercus alba"	36.02082133	-79.00271799
"Quercus alba"	35.87830414	-79.0280512
"Quercus alba"	36.40838088	-80.25529306
"Quercus alba"	36.39710046	-80.26067534
"Quercus alba"	33.34266456	-79.79014604
"Quercus alba"	36.28139846	-76.85269153
"Quercus alba"	36.28199001	-76.85063611
"Quercus alba"	33.24182257	-79.54194433
"Quercus alba"	33.51107489	-85.70257665
"Quercus alba"	33.37372133	-85.83924333
"Quercus alba"	33.78705885	-85.55841603
"Quercus alba"	33.52172311	-85.71234454
"Quercus alba"	33.49393726	-85.80647137
"Quercus alba"	33.49392394	-85.80887081
"Quercus alba"	33.83513996	-85.62272202
"Quercus alba"	33.37171592	-85.83959545
"Quercus alba"	33.7962711	-85.52947937
"Quercus alba"	33.72928065	-85.56145552
"Quercus alba"	33.44249933	-85.84326823
"Quercus alba"	33.69360702	-85.60094075
"Quercus alba"	33.82863555	-85.58302045
"Quercus alba"	33.52039639	-85.71170861
"Quercus alba"	33.72103025	-85.64266575
"Quercus alba"	33.71917102	-85.73152611
"Quercus alba"	33.62309248	-85.67294635
"Quercus alba"	33.71210087	-85.75666586
"Quercus alba"	35.56157327	-83.97568056
"Quercus alba"	35.60580045	-83.92021997
"Quercus alba"	35.62545634	-83.8841928
"Quercus alba"	35.53271776	-83.86770396
"Quercus alba"	35.55938297	-83.97227963
"Quercus alba"	35.58604034	-83.89245931
"Quercus alba"	35.55320244	-83.91123557
"Quercus alba"	35.55707741	-83.97577865
"Quercus alba"	35.60321279	-83.90347146
"Quercus alba"	35.66450943	-83.88176704
"Quercus alba"	35.57177697	-83.92277057
"Quercus alba"	35.55752073	-83.97526902
"Quercus alba"	35.62215669	-83.86585037
"Quercus alba"	35.55401884	-83.97331956
"Quercus alba"	35.59569664	-83.90468861
"Quercus alba"	35.58914463	-83.89440242
"Quercus alba"	35.5608218	-83.97064118
"Quercus alba"	35.33355298	-83.52043834
"Quercus alba"	35.33229577	-83.52275585
"Quercus alba"	36.42644736	-81.38267347
"Quercus alba"	36.43460849	-81.38297139
"Quercus alba"	36.43355161	-81.38244823
"Quercus alba"	35.32569498	-83.52120182
"Quercus alba"	35.32676668	-83.51996996
"Quercus alba"	36.43272787	-81.37992396
"Quercus alba"	35.33198456	-83.51921711
"Quercus alba"	35.32655169	-83.52324186
"Quercus alba"	35.3606679	-82.76555115
"Quercus alba"	35.35227054	-82.77624797
"Quercus alba"	35.08359234	-82.91120823
"Quercus alba"	35.09793577	-82.95491565
"Quercus alba"	35.08611706	-82.90337662
"Quercus alba"	35.08141524	-82.90462429
"Quercus alba"	35.02746386	-83.00476559
"Quercus alba"	35.09255561	-82.89411152
"Quercus alba"	35.0998025	-82.89102135
"Quercus alba"	35.07689606	-82.94212504
"Quercus alba"	35.08752245	-82.94970964
"Quercus alba"	35.36889176	-82.75665027
"Quercus alba"	35.16277703	-82.84373086
"Quercus alba"	35.00585302	-83.04113623
"Quercus alba"	35.04294015	-82.81340671
"Quercus alba"	35.06648405	-82.95458559
"Quercus alba"	35.09658536	-82.95551846
"Quercus alba"	35.09069641	-82.91736543
"Quercus alba"	36.26423085	-80.49204261
"Quercus alba"	36.42224514	-80.29207598
"Quercus alba"	36.33910233	-80.46414193
"Quercus alba"	35.05794494	-79.68795535
"Quercus alba"	35.05666868	-79.68744798
"Quercus alba"	35.91386789	-81.82253662
"Quercus alba"	35.21402008	-83.5975001
"Quercus alba"	35.93564871	-81.84689454
"Quercus alba"	35.92019308	-81.8145719
"Quercus alba"	35.85245434	-81.9032651
"Quercus alba"	35.19282536	-83.61169405
"Quercus alba"	35.9568621	-81.85861728
"Quercus alba"	35.90354842	-81.82455506
"Quercus alba"	35.88917864	-81.83132773
"Quercus alba"	35.24390018	-83.57642523
"Quercus alba"	35.90047393	-81.80946712
"Quercus alba"	35.19530775	-83.5752553
"Quercus alba"	35.19441384	-83.57120494
"Quercus alba"	35.21009099	-83.58505508
"Quercus alba"	35.23319523	-83.572073
"Quercus alba"	35.19350818	-83.56621437
"Quercus alba"	35.88282977	-81.81389388
"Quercus alba"	35.17663571	-83.63801833
"Quercus alba"	35.2099051	-83.58489495
"Quercus alba"	35.18850314	-83.60919332
"Quercus alba"	35.23272791	-83.59346862
"Quercus alba"	35.95219638	-81.86995044
"Quercus alba"	35.20642685	-83.57339682
"Quercus alba"	35.90046596	-81.83294313
"Quercus alba"	35.1804743	-83.61099698
"Quercus alba"	35.21886339	-83.60270742
"Quercus alba"	35.18174394	-83.63722839
"Quercus alba"	35.18236145	-83.59711957
"Quercus alba"	35.90348937	-81.81913578
"Quercus alba"	35.19553314	-83.6339918
"Quercus alba"	35.19234792	-83.59124451
"Quercus alba"	35.91655713	-81.82108235
"Quercus alba"	35.87935991	-81.81540354
"Quercus alba"	34.93582246	-83.22494846
"Quercus alba"	34.79651387	-83.31144943
"Quercus alba"	34.77486448	-83.3028216
"Quercus alba"	34.79335274	-83.31040865
"Quercus alba"	35.02806544	-83.25584317
"Quercus alba"	34.78309404	-83.32480492
"Quercus alba"	34.80529067	-83.29564667
"Quercus alba"	34.7907969	-83.35655469
"Quercus alba"	34.89546807	-83.22605191
"Quercus alba"	34.98710634	-83.07344588
"Quercus alba"	34.82217106	-83.32180737
"Quercus alba"	34.85142911	-83.30205966
"Quercus alba"	34.77471232	-83.33312452
"Quercus alba"	35.03271494	-83.25121424
"Quercus alba"	34.93194494	-83.26877399
"Quercus alba"	34.75614003	-83.31959575
"Quercus alba"	34.78459945	-83.3282169
"Quercus alba"	34.92527861	-83.19813454
"Quercus alba"	34.79332761	-83.36486809
"Quercus alba"	34.86225197	-83.29420267
"Quercus alba"	34.77601667	-83.30853279
"Quercus alba"	34.77986618	-83.33586141
"Quercus alba"	34.88944488	-83.28191549
"Quercus alba"	34.89481701	-83.27561797
"Quercus alba"	34.9202895	-83.2396043
"Quercus alba"	34.90715815	-83.1467117
"Quercus alba"	34.89046003	-83.27768164
"Quercus alba"	34.84734639	-83.29432583
"Quercus alba"	34.92816124	-83.19775738
"Quercus alba"	34.95035774	-83.31266052
"Quercus alba"	34.86400963	-83.29247971
"Quercus alba"	34.86190759	-83.29668108
"Quercus alba"	34.94720219	-83.31560633
"Quercus alba"	34.94405085	-83.16995014
"Quercus alba"	34.9282077	-83.19786347
"Quercus alba"	34.8489201	-83.29274221
"Quercus alba"	34.81028308	-83.35595699
"Quercus alba"	34.93446955	-83.16925933
"Quercus alba"	34.95331429	-83.30832368
"Quercus alba"	34.93945707	-83.32776838
"Quercus alba"	35.0033373	-83.1122962
"Quercus alba"	34.81975278	-83.38403148
"Quercus alba"	34.77887189	-83.28997949
"Quercus alba"	34.92068987	-83.13371928
"Quercus alba"	35.05163563	-83.10946853
"Quercus alba"	34.93792332	-83.13187065
"Quercus alba"	34.79684794	-83.33817078
"Quercus alba"	34.81190915	-83.37908368
"Quercus alba"	34.92530374	-83.12012913
"Quercus alba"	34.99328992	-83.23260326
"Quercus alba"	34.78581025	-83.32576749
"Quercus alba"	34.9545058	-83.16049855
"Quercus alba"	34.78589696	-83.32880554
"Quercus alba"	34.94255671	-83.1015613
"Quercus alba"	34.81387735	-83.31342692
"Quercus alba"	34.81785993	-83.30446852
"Quercus alba"	34.77426081	-83.33474767
"Quercus alba"	34.97195613	-83.12681242
"Quercus alba"	34.82338604	-83.34878765
"Quercus alba"	34.77680669	-83.33994697
"Quercus alba"	34.77985002	-83.35513543
"Quercus alba"	34.97386352	-83.29900719
"Quercus alba"	34.77533317	-83.30406932
"Quercus alba"	34.93901467	-83.15655055
"Quercus alba"	34.93881537	-83.15984763
"Quercus alba"	34.95010929	-83.1108895
"Quercus alba"	34.79360734	-83.32921454
"Quercus alba"	34.76621719	-83.30814023
"Quercus alba"	34.77681815	-83.36061163
"Quercus alba"	34.88986412	-83.3189297
"Quercus alba"	34.97242427	-83.11966538
"Quercus alba"	34.77653538	-83.33815071
"Quercus alba"	34.76734301	-83.32300181
"Quercus alba"	34.77598212	-83.36132197
"Quercus alba"	34.94792985	-83.11494781
"Quercus alba"	34.80801341	-83.35466162
"Quercus alba"	34.81891908	-83.31461051
"Quercus alba"	34.78583143	-83.33178677
"Quercus alba"	34.98210713	-83.08279545
"Quercus alba"	35.39889812	-82.25485108
"Quercus alba"	35.40584715	-82.27262559
"Quercus alba"	35.20604577	-82.58165401
"Quercus alba"	35.2025758	-82.58028969
"Quercus alba"	35.40148596	-82.25808003
"Quercus alba"	35.44727971	-82.27940154
"Quercus alba"	35.2714786	-82.29238776
"Quercus alba"	35.1777391	-82.62376837
"Quercus alba"	35.39954539	-82.27464315
"Quercus alba"	35.82767199	-76.94563513
"Quercus alba"	35.82626001	-76.94420411
"Quercus alba"	35.94703975	-77.09057868
"Quercus alba"	35.96958677	-77.13338707
"Quercus alba"	35.83471979	-76.95417345
"Quercus alba"	35.82478299	-76.94568309
"Quercus alba"	35.83529628	-76.94200871
"Quercus alba"	34.98024439	-82.83299282
"Quercus alba"	35.88477062	-79.01296286
"Quercus alba"	35.9789438	-79.06397578
"Quercus alba"	35.07364046	-82.99005916
"Quercus alba"	35.02415943	-82.98757908
"Quercus alba"	35.09450711	-83.01144336
"Quercus alba"	35.06714307	-83.02793067
"Quercus alba"	35.06884782	-83.03214641
"Quercus alba"	35.01939294	-82.98705032
"Quercus alba"	35.05286698	-82.98104629
"Quercus alba"	35.05379021	-82.98630995
"Quercus alba"	35.07389211	-83.02663744
"Quercus alba"	35.05167532	-82.98081146
"Quercus alba"	35.06999773	-82.98844609
"Quercus alba"	35.08130869	-82.9776384
"Quercus alba"	35.07284767	-83.02728971
"Quercus alba"	35.06790161	-83.00834251
"Quercus alba"	35.064283	-82.98899575
"Quercus alba"	35.06855145	-83.0144683
"Quercus alba"	35.08668698	-83.00874248
"Quercus alba"	35.06951729	-83.01866124
"Quercus alba"	35.02173989	-82.98322413
"Quercus alba"	35.06537648	-83.00263953
"Quercus alba"	35.06219714	-82.99323094
"Quercus alba"	35.08255694	-83.01193027
"Quercus alba"	35.04336265	-83.00240121
"Quercus alba"	35.0146331	-82.96180866
"Quercus alba"	35.07308489	-83.00882201
"Quercus alba"	35.08399559	-83.00850363
"Quercus alba"	35.04115314	-82.99558823
"Quercus alba"	35.06865675	-83.00614669
"Quercus alba"	35.06997213	-83.0300648
"Quercus alba"	35.06034391	-82.98576741
"Quercus alba"	35.08954934	-83.00818013
"Quercus alba"	35.07262043	-83.01906716
"Quercus alba"	35.05466595	-82.99866556
"Quercus alba"	35.07790139	-83.0188577
"Quercus alba"	35.03909042	-82.97113201
"Quercus alba"	35.01288512	-82.97394458
"Quercus alba"	35.07717094	-82.99157526
"Quercus alba"	35.0665578	-83.01642442
"Quercus alba"	35.06200094	-83.02670952
"Quercus alba"	35.00112921	-82.97322042
"Quercus alba"	35.06047435	-83.01949519
"Quercus alba"	35.0754079	-83.03333792
"Quercus alba"	35.07100414	-83.01845785
"Quercus alba"	35.06142114	-83.0193106
"Quercus alba"	35.07399641	-83.0251909
"Quercus alba"	35.10710305	-83.1838871
"Quercus alba"	35.02963495	-83.46424431
"Quercus alba"	35.3999378	-82.75361157
"Quercus alba"	35.83384493	-82.19030576
"Quercus alba"	35.79267093	-82.20255836
"Quercus alba"	35.82350018	-82.1761273
"Quercus alba"	35.84694818	-82.1826703
"Quercus alba"	35.7435485	-82.38562331
"Quercus alba"	35.1135651	-84.61455133
"Quercus alba"	35.06579197	-84.64034838
"Quercus alba"	35.0581898	-84.63742257
"Quercus alba"	34.73293449	-89.34314755
"Quercus alba"	35.15043365	-84.59974866
"Quercus alba"	34.73142043	-89.13272788
"Quercus alba"	34.43931622	-89.43728978
"Quercus alba"	35.00175769	-76.97386937
"Quercus alba"	35.15323504	-84.59978396
"Quercus alba"	35.03455484	-84.53320185
"Quercus alba"	36.0085562	-82.88599216
"Quercus alba"	34.7344775	-89.13184194
"Quercus alba"	34.73277251	-89.13242677
"Quercus alba"	35.18861509	-84.42964255
"Quercus alba"	34.73161405	-89.13150286
"Quercus alba"	34.73375068	-89.13198167
"Quercus alba"	34.8047139	-77.15570098
"Quercus alba"	31.56709696	-95.15886217
"Quercus alba"	34.91808667	-76.85509826
"Quercus alba"	35.32850767	-84.43736662
"Quercus alba"	34.64594874	-89.17621613
"Quercus alba"	30.73472164	-89.0007549
"Quercus alba"	30.73607937	-88.99969406
"Quercus alba"	31.42729216	-90.98815593
"Quercus alba"	31.34957856	-90.88662766
"Quercus alba"	33.63540971	-83.25270717
"Quercus alba"	33.6550487	-83.25664246
"Quercus alba"	31.50236581	-91.00062258
"Quercus alba"	34.73161706	-89.13384033
"Quercus alba"	32.76143338	-87.00263068
"Quercus alba"	32.81336405	-87.18210196
"Quercus alba"	31.70597988	-93.90987908
"Quercus alba"	32.90234476	-87.35640381
"Quercus alba"	32.77432646	-86.97162802
"Quercus alba"	32.93778712	-87.39982943
"Quercus alba"	32.81546292	-87.21308891
"Quercus alba"	35.51109831	-83.76185505
"Quercus alba"	35.50811516	-83.75867154
"Quercus alba"	36.45492143	-80.99791232
"Quercus alba"	35.08404931	-82.60546744
"Quercus alba"	36.43664361	-81.37995747
"Quercus alba"	36.45907497	-80.99837378
"Quercus alba"	36.373491	-81.40875625
"Quercus alba"	35.06828303	-82.90892047
"Quercus alba"	35.0973228	-82.95407346
"Quercus alba"	35.35429779	-82.77471681
"Quercus alba"	34.99445963	-82.39421886
"Quercus alba"	35.29767504	-82.7872467
"Quercus alba"	35.07115816	-82.91165649
"Quercus alba"	35.05411699	-82.91715819
"Quercus alba"	35.35221332	-82.77646737
"Quercus alba"	35.0512855	-82.9163525
"Quercus alba"	34.21494294	-87.36990605
"Quercus alba"	34.75464959	-84.00384625
"Quercus alba"	34.33786102	-87.45676963
"Quercus alba"	34.37630002	-87.43456968
"Quercus alba"	34.35150463	-87.44425331
"Quercus alba"	34.33057053	-87.43876929
"Quercus alba"	34.24517348	-87.13319809
"Quercus alba"	34.07970648	-87.40144745
"Quercus alba"	34.31372899	-87.34328123
"Quercus alba"	34.69654481	-84.20898734
"Quercus alba"	34.68676909	-84.20446816
"Quercus alba"	34.08707915	-87.33420747
"Quercus alba"	34.75279231	-84.05004719
"Quercus alba"	34.08575362	-87.36183994
"Quercus alba"	34.24316116	-87.1305304
"Quercus alba"	34.798594	-83.68819663
"Quercus alba"	34.17458489	-87.27516608
"Quercus alba"	34.6375174	-84.16087485
"Quercus alba"	34.31286752	-87.34297158
"Quercus alba"	34.37286296	-87.43486966
"Quercus alba"	35.15559046	-79.3655507
"Quercus alba"	35.49992777	-79.81961608
"Quercus alba"	35.42648203	-79.95370858
"Quercus alba"	35.50193765	-79.8172546
"Quercus alba"	35.57821682	-83.87178867
"Quercus alba"	35.60921219	-83.82363489
"Quercus alba"	35.52426621	-83.81926616
"Quercus alba"	35.55163895	-83.81547014
"Quercus alba"	35.57966566	-83.86073488
"Quercus alba"	35.60887148	-83.80325225
"Quercus alba"	35.89665622	-77.13730819
"Quercus alba"	35.92945698	-77.17443358
"Quercus alba"	35.92947941	-77.17391476
"Quercus alba"	35.89923842	-77.13462152
"Quercus alba"	35.88850618	-76.89469245
"Quercus alba"	35.88744639	-76.89857043
"Quercus alba"	35.90905672	-76.65708213
"Quercus alba"	35.91338203	-76.68074276
"Quercus alba"	35.91797068	-76.78391745
"Quercus alba"	35.90212653	-76.68570424
"Quercus alba"	35.9122291	-76.65971561
"Quercus alba"	34.94695846	-83.31797361
"Quercus alba"	35.0333876	-83.24307212
"Quercus alba"	34.96526417	-83.25279351
"Quercus alba"	35.04757369	-83.16923549
"Quercus alba"	35.04907239	-83.16427655
"Quercus alba"	35.05200704	-83.18053134
"Quercus alba"	34.94286163	-83.31512955
"Quercus alba"	35.01539247	-83.11482332
"Quercus alba"	35.01723185	-83.07347423
"Quercus alba"	34.94968335	-83.31033971
"Quercus alba"	34.98942062	-83.07318384
"Quercus alba"	35.01306837	-83.22406796
"Quercus alba"	35.01911863	-83.20756934
"Quercus alba"	35.01811283	-83.1078409
"Quercus alba"	34.91835091	-83.13086265
"Quercus alba"	34.94587657	-83.25618261
"Quercus alba"	35.01533024	-83.16715499
"Quercus alba"	34.96322899	-83.08754295
"Quercus alba"	34.93421253	-83.25972757
"Quercus alba"	34.95162339	-83.10408104
"Quercus alba"	34.99065812	-83.07246326
"Quercus alba"	34.92852392	-83.29129008
"Quercus alba"	35.03461571	-83.23459563
"Quercus alba"	35.10081014	-83.09838446
"Quercus alba"	34.94429666	-83.25304405
"Quercus alba"	35.01643488	-83.22816547
"Quercus alba"	35.03665322	-83.07593454
"Quercus alba"	35.01748029	-83.16863632
"Quercus alba"	34.96413272	-83.10134709
"Quercus alba"	35.01135182	-83.1668548
"Quercus alba"	34.99062611	-83.24650782
"Quercus alba"	35.03510583	-83.16082853
"Quercus alba"	34.92014785	-83.33740403
"Quercus alba"	34.93431521	-83.33244048
"Quercus alba"	35.01489922	-83.16768608
"Quercus alba"	34.98774876	-83.24711332
"Quercus alba"	35.07069337	-83.15321913
"Quercus alba"	35.0100988	-83.06444603
"Quercus alba"	34.99638228	-83.23737127
"Quercus alba"	35.00101131	-83.06230033
"Quercus alba"	34.9793326	-83.06986413
"Quercus alba"	34.98773504	-83.24913198
"Quercus alba"	35.013812	-83.23727711
"Quercus alba"	35.03757101	-83.15468186
"Quercus alba"	35.03768134	-83.08036616
"Quercus alba"	35.00882929	-83.05764172
"Quercus alba"	34.96430805	-83.26426219
"Quercus alba"	34.68058662	-77.45087789
"Quercus alba"	34.77455944	-83.33724351
"Quercus alba"	34.5623239	-84.31190023
"Quercus alba"	34.96105204	-84.63981233
"Quercus alba"	34.66772492	-84.24203676
"Quercus alba"	34.67680944	-83.37503847
"Quercus alba"	34.56195742	-84.31437447
"Quercus alba"	34.75022556	-84.64774927
"Quercus alba"	34.75553909	-83.37424891
"Quercus alba"	35.34833217	-84.1780791
"Quercus alba"	34.81187572	-84.68798184
"Quercus alba"	34.75767781	-84.63837182
"Quercus alba"	34.86323178	-84.62851828
"Quercus alba"	34.62636843	-84.19331207
"Quercus alba"	34.64890061	-84.21853946
"Quercus alba"	34.76645752	-83.32513225
"Quercus alba"	34.66216805	-83.34513204
"Quercus alba"	35.05688566	-84.45831368
"Quercus alba"	35.06046268	-84.45739954
"Quercus alba"	34.96733872	-84.61384562
"Quercus alba"	34.73515989	-84.33844521
"Quercus alba"	34.97314686	-83.30201361
"Quercus alba"	34.56145411	-84.31112794
"Quercus alba"	34.84860893	-83.51467802
"Quercus alba"	34.77911355	-83.34414387
"Quercus alba"	34.87904042	-84.64856411
"Quercus alba"	34.49461837	-83.40828601
"Quercus alba"	34.51358477	-85.25983055
"Quercus alba"	34.57952859	-85.23137397
"Quercus alba"	34.9005473	-83.43119641
"Quercus alba"	34.51488539	-85.26104452
"Quercus alba"	34.5629996	-84.31326283
"Quercus alba"	35.65912364	-81.40914058
"Quercus alba"	34.97833241	-82.84339008
"Quercus alba"	35.56712047	-81.67072158
"Quercus alba"	35.5793832	-81.71640662
"Quercus alba"	35.83119796	-81.91354909
"Quercus alba"	35.83060856	-81.9147691
"Quercus alba"	35.94504888	-81.9046883
"Quercus alba"	35.85679803	-81.89176979
"Quercus alba"	35.94828587	-81.8975269
"Quercus alba"	35.92903343	-81.88997711
"Quercus alba"	35.85786331	-81.88244299
"Quercus alba"	35.82475413	-81.88851531
"Quercus alba"	35.93459177	-81.92824058
"Quercus alba"	35.93439946	-81.92523716
"Quercus alba"	35.91473912	-81.88516886
"Quercus alba"	35.89870448	-81.88627711
"Quercus alba"	35.82454488	-81.88393836
"Quercus alba"	35.92079047	-81.90047404
"Quercus alba"	35.90745403	-81.88572621
"Quercus alba"	35.93299321	-81.89546114
"Quercus alba"	35.86852261	-81.91362426
"Quercus alba"	35.37423303	-82.93694008
"Quercus alba"	35.38764627	-82.8921119
"Quercus alba"	35.82477866	-81.92600762
"Quercus alba"	35.46166587	-83.97504762
"Quercus alba"	35.36259907	-83.94921943
"Quercus alba"	35.08269495	-83.5396849
"Quercus alba"	35.23678281	-83.234719
"Quercus alba"	34.86468107	-83.10086993
"Quercus alba"	35.04323707	-83.56242539
"Quercus alba"	35.05457549	-83.1501614
"Quercus alba"	35.08315807	-83.62934668
"Quercus alba"	35.16804582	-83.00684118
"Quercus alba"	35.03823594	-83.19473889
"Quercus alba"	35.05586704	-83.1529662
"Quercus alba"	35.03547308	-83.19078019
"Quercus alba"	35.05409952	-83.14849678
"Quercus alba"	35.08032541	-83.62436823
"Quercus alba"	34.76546706	-83.14187516
"Quercus alba"	33.81275985	-80.78260596
"Quercus alba"	33.83096668	-80.80119405
"Quercus alba"	33.81441691	-80.77758333
"Quercus alba"	33.81542642	-80.76636975
"Quercus alba"	33.81287391	-80.7688181
"Quercus alba"	35.2911088	-81.09879357
"Quercus alba"	35.23838074	-81.27040843
"Quercus alba"	35.23600551	-81.2681229
"Quercus alba"	35.29184959	-81.09894484
"Quercus alba"	35.30279767	-81.08715495
"Quercus alba"	33.24552589	-79.53831356
"Quercus alba"	33.17733312	-79.49665976
"Quercus alba"	35.1665851	-82.62550349
"Quercus alba"	35.09103157	-82.89765296
"Quercus alba"	35.10275962	-82.89261012
"Quercus alba"	35.10067202	-82.88812876
"Quercus alba"	35.0959932	-82.89997599
"Quercus alba"	35.27483432	-82.23662037
"Quercus alba"	35.09769835	-82.88907816
"Quercus alba"	35.27454521	-82.23239426
"Quercus alba"	35.10364916	-82.89040008
"Quercus alba"	35.06862297	-82.94058367
"Quercus alba"	35.42600236	-84.01160267
"Quercus alba"	35.45575863	-84.00024185
"Quercus alba"	35.46072852	-83.98096997
"Quercus alba"	35.00336982	-83.07369396
"Quercus alba"	35.01463035	-83.14109957
"Quercus alba"	34.98111306	-83.07826494
"Quercus alba"	34.97747872	-83.12360634
"Quercus alba"	34.99984817	-83.10503636
"Quercus alba"	35.00941767	-83.123278
"Quercus alba"	34.99956572	-83.13247142
"Quercus alba"	35.01456272	-83.11147548
"Quercus alba"	35.01358653	-83.0969253
"Quercus alba"	35.00132818	-83.14033054
"Quercus alba"	34.99686755	-83.13236609
"Quercus alba"	34.99619624	-83.09736974
"Quercus alba"	34.99566467	-83.09225464
"Quercus alba"	35.01899865	-83.07237675
"Quercus alba"	35.0150405	-83.06332073
"Quercus alba"	34.99817284	-83.11459056
"Quercus alba"	34.98715407	-83.09134344
"Quercus alba"	35.00643554	-83.06911823
"Quercus alba"	34.97870999	-83.12587288
"Quercus alba"	34.99647661	-83.12793383
"Quercus alba"	35.02038692	-83.09977012
"Quercus alba"	35.00835359	-83.12665658
"Quercus alba"	35.01056742	-83.12451898
"Quercus alba"	35.0172977	-83.10860317
"Quercus alba"	34.99482052	-83.0996398
"Quercus alba"	34.99647538	-83.10868177
"Quercus alba"	34.97640679	-83.09094964
"Quercus alba"	34.99994274	-83.0799112
"Quercus alba"	35.26319497	-82.23565667
"Quercus alba"	35.92841614	-82.86332096
"Quercus alba"	35.2698087	-82.3297031
"Quercus alba"	34.97759396	-82.8300818
"Quercus alba"	34.98658234	-82.84606065
"Quercus alba"	34.98000262	-82.83879832
"Quercus alba"	34.97906665	-82.84414283
"Quercus alba"	34.98588414	-82.8460119
"Quercus alba"	34.97617342	-82.83262413
"Quercus alba"	34.98189064	-82.82940464
"Quercus alba"	36.02307564	-81.89884639
"Quercus alba"	35.90622655	-81.90777497
"Quercus alba"	35.85675967	-81.91276109
"Quercus alba"	35.85821084	-81.9148454
"Quercus alba"	35.85088707	-81.91436674
"Quercus alba"	35.93678504	-81.92299644
"Quercus alba"	35.85986008	-81.9163127
"Quercus alba"	35.8526167	-81.91353755
"Quercus alba"	35.8507939	-81.91244929
"Quercus alba"	35.93140111	-81.88986008
"Quercus alba"	35.90262781	-81.90722941
"Quercus alba"	35.85987845	-81.90804494
"Quercus alba"	35.93831115	-81.89177712
"Quercus alba"	34.77037004	-89.25202686
"Quercus alba"	36.40442672	-81.46698221
"Quercus alba"	35.47244309	-79.95546127
"Quercus alba"	35.62653386	-79.90762086
"Quercus alba"	35.421277	-80.08256953
"Quercus alba"	35.5294964	-80.32939901
"Quercus alba"	35.40423576	-80.04315805
"Quercus alba"	35.43200726	-80.05728039
"Quercus alba"	35.37421926	-80.07642313
"Quercus alba"	35.40854052	-80.04770745
"Quercus alba"	35.52430073	-80.32443002
"Quercus alba"	35.61867271	-79.91062591
"Quercus alba"	35.35809329	-80.07767777
"Quercus alba"	35.40693915	-80.04920742
"Quercus alba"	35.31207969	-80.0582539
"Quercus alba"	35.42030159	-80.03540327
"Quercus alba"	35.48068175	-79.95381118
"Quercus alba"	35.4336395	-80.06398234
"Quercus alba"	36.03909403	-81.83198731
"Quercus alba"	35.51713596	-80.27030169
"Quercus alba"	35.91799741	-81.94102892
"Quercus alba"	35.31605768	-79.97072708
"Quercus alba"	35.39978716	-80.06814865
"Quercus alba"	35.91987257	-81.94470851
"Quercus alba"	36.02052392	-81.76950704
"Quercus alba"	35.16220282	-83.02426764
"Quercus alba"	35.03844515	-83.17981687
"Quercus alba"	35.33271363	-83.1220911
"Quercus alba"	35.31561592	-83.16790836
"Quercus alba"	35.05235687	-83.27924665
"Quercus alba"	35.32206191	-84.16616493
"Quercus alba"	36.01412959	-81.15908386
"Quercus alba"	35.30679958	-83.10819735
"Quercus alba"	35.0842998	-83.62005621
"Quercus alba"	35.22978259	-83.02549982
"Quercus alba"	35.09764393	-83.34345712
"Quercus alba"	35.08741068	-83.35690361
"Quercus alba"	35.03186544	-83.37311583
"Quercus alba"	35.09515973	-83.34491537
"Quercus alba"	35.08018684	-83.61820442
"Quercus alba"	35.03616678	-83.28609278
"Quercus alba"	35.08244479	-83.61943716
"Quercus alba"	35.08660737	-83.61744607
"Quercus alba"	35.07627171	-83.53780577
"Quercus alba"	35.08154625	-83.53237537
"Quercus alba"	35.08388824	-83.62050045
"Quercus alba"	35.33494089	-83.52134043
"Quercus alba"	35.35439752	-82.77519689
"Quercus alba"	35.17784801	-82.62647212
"Quercus alba"	35.30549953	-82.58080234
"Quercus alba"	35.32522567	-84.43442379
"Quercus alba"	35.32530749	-84.43785907
"Quercus alba"	32.99207704	-87.29447381
"Quercus alba"	33.92733543	-78.23938494
"Quercus alba"	35.21704146	-82.33680432
"Quercus alba"	35.17433683	-83.58488618
"Quercus alba"	34.67750795	-83.37962916
"Quercus alba"	35.10169662	-84.60612787
"Quercus alba"	34.86263271	-84.67191719
"Quercus alba"	34.50550163	-83.4219711
"Quercus alba"	34.95751521	-83.14992965
"Quercus alba"	34.74417918	-84.65046211
"Quercus alba"	36.46309312	-81.33738118
"Quercus alba"	34.8039825	-77.14126459
"Quercus alba"	34.43935189	-89.43784653
"Quercus alba"	32.94474312	-87.3883931
"Quercus alba"	32.93588469	-87.39642163
"Quercus alba"	33.21060866	-79.46884747
"Quercus alba"	33.93915999	-79.48573605
"Quercus alba"	32.70884199	-80.54777484
"Quercus alba"	33.22130956	-80.33257067
"Quercus alba"	34.4838386	-83.42246683
"Quercus alba"	35.08817506	-83.35564754
"Quercus alba"	30.6202274	-95.38739761
"Quercus alba"	30.62336696	-95.39116795
"Quercus alba"	34.96239679	-83.29177773
"Quercus alba"	35.03169505	-83.29049992
"Quercus alba"	34.76187911	-84.63918141
"Quercus alba"	34.58378559	-90.64114438
"Quercus alba"	34.66276547	-90.68738199
"Quercus alba"	35.09845682	-83.19961334
